segment_id,mmsi,start_time,end_time,points,duration_min,span_km,mean_sog,max_sog,start_lat,start_lon,end_lat,end_lon,start_gate,end_gate,route_signature,kept,reason,final_kept
636016445_seg00251,636016445,2021-02-14 11:40:30,2021-02-14 14:06:01,133,145.51666666666668,71.27740481265353,15.87593984962406,16.4,34.84611,-123.46534,34.272,-123.11912,corner_north_west,south,corner_north_west->south,1,rare_route_filtered,0
636015772_seg00252,636015772,2021-02-18 13:56:44,2021-02-18 17:05:54,159,189.16666666666666,74.86968563632833,12.893710691823896,13.4,34.45314,-123.46742,34.45607,-122.65086,west,interior,west->interior,1,rare_route_filtered,0
636015772_seg00253,636015772,2021-02-18 22:43:03,2021-02-18 22:54:55,2,11.866666666666667,6.065457787336988,13.0,13.1,34.45608,-122.6502,34.4567,-122.71635,interior,interior,interior->interior,0,points<80,0
636015772_seg00254,636015772,2021-02-18 23:14:24,2021-02-18 23:14:24,1,0.0,0.0,13.2,13.2,34.45314,-122.51588,34.45314,-122.51588,east,east,east->east,0,points<80,0
477634700_seg00255,477634700,2021-03-21 15:59:12,2021-03-21 20:05:32,222,246.33333333333334,93.59447389500902,12.89144144144144,20.1,34.8501,-123.46472,34.67583,-122.46233,corner_north_west,east,corner_north_west->east,1,rare_route_filtered,0
370363000_seg00256,370363000,2021-03-23 04:11:06,2021-03-23 08:41:25,231,270.31666666666666,91.75984941162554,10.968398268398271,12.4,34.44198,-123.46335,34.42903,-122.46292,west,east,west->east,1,quality_ok,1
220561000_seg00257,220561000,2021-02-27 18:45:57,2021-02-27 22:53:17,171,247.33333333333334,92.95088781417586,12.316959064327484,13.3,34.78134,-123.46162,34.63587,-122.46026,west,east,west->east,1,quality_ok,1
373021000_seg00258,373021000,2021-01-31 21:13:56,2021-02-01 00:14:13,166,180.28333333333333,85.2157332033985,15.284939759036144,15.8,34.9169,-123.37068,34.73503,-122.46377,corner_north_west,east,corner_north_west->east,1,rare_route_filtered,0
259885000_seg00259,259885000,2021-03-17 16:09:15,2021-03-17 19:30:09,176,200.9,92.09913614169723,14.9375,15.4,34.51386,-123.46375,34.43118,-122.46407,west,east,west->east,1,quality_ok,1
563005500_seg00260,563005500,2021-03-20 13:18:03,2021-03-20 15:43:43,12,145.66666666666666,46.58882492498264,10.299999999999999,10.7,34.29031,-123.27867,34.68151,-123.46069,south,west,south->west,0,points<80,0
240801000_seg00261,240801000,2021-01-02 11:17:28,2021-01-02 15:23:17,216,245.81666666666666,92.0032906898248,12.097685185185185,12.5,34.27558,-123.46303,34.32175,-122.46302,corner_south_west,corner_east_south,corner_south_west->corner_east_south,1,rare_route_filtered,0
338134000_seg00262,338134000,2021-02-18 17:24:30,2021-02-18 19:18:20,100,113.83333333333333,44.03390723971203,12.498000000000001,13.0,34.56163,-122.45955,34.91754,-122.67085,east,north,east->north,1,quality_ok,1
256989000_seg00263,256989000,2021-02-06 00:58:07,2021-02-06 04:31:50,196,213.71666666666667,92.93919383951963,14.087244897959186,15.6,34.77025,-123.4659,34.62893,-122.4639,west,east,west->east,1,quality_ok,1
431027000_seg00264,431027000,2021-03-02 20:43:51,2021-03-03 00:07:03,173,203.2,90.01346175766966,14.376300578034684,14.6,34.44942,-122.45955,34.43315,-123.44093,east,west,east->west,1,quality_ok,1
477738500_seg00265,477738500,2021-03-09 17:42:04,2021-03-09 17:46:46,5,4.7,2.4423945452478293,16.82,16.9,34.75995,-123.4609,34.75692,-123.43442,west,west,west->west,0,points<80,0
477738500_seg00266,477738500,2021-03-09 18:20:23,2021-03-09 20:40:29,64,140.1,72.60952955952395,16.787499999999998,17.0,34.7329,-123.24532,34.6222,-122.46277,interior,east,interior->east,0,points<80,0
477866200_seg00267,477866200,2021-02-11 00:20:57,2021-02-11 00:24:15,4,3.3,1.9663513208140744,19.375,19.4,34.4346,-122.46401,34.43476,-122.48545,east,east,east->east,0,points<80,0
477866200_seg00268,477866200,2021-02-11 01:00:03,2021-02-11 01:03:22,4,3.316666666666667,2.013224007405335,19.825,19.9,34.43633,-122.7193,34.4366,-122.74125,interior,interior,interior->interior,0,points<80,0
477866200_seg00269,477866200,2021-02-11 02:00:03,2021-02-11 02:49:08,46,49.083333333333336,29.27005545895338,19.328260869565216,19.5,34.43688,-123.11827,34.43563,-123.43743,interior,west,interior->west,0,points<80,0
477866200_seg00270,477866200,2021-02-11 06:02:51,2021-02-11 06:06:21,2,3.5,2.6716392941188283,19.45,19.5,34.43478,-122.48934,34.43501,-122.51847,east,east,east->east,0,points<80,0
477866200_seg00271,477866200,2021-02-11 06:34:21,2021-02-11 06:41:50,3,7.483333333333333,3.95377850610136,19.7,19.8,34.43623,-122.70146,34.43661,-122.74457,interior,interior,interior->interior,0,points<80,0
477866200_seg00272,477866200,2021-02-11 07:23:51,2021-02-11 07:27:51,2,4.0,2.35598950696212,19.55,19.6,34.43664,-123.02473,34.4366,-123.05042,interior,interior,interior->interior,0,points<80,0
477866200_seg00273,477866200,2021-02-11 08:26:08,2021-02-11 08:26:08,1,0.0,0.0,19.4,19.4,34.43563,-123.43743,34.43563,-123.43743,west,west,west->west,0,points<80,0
416482000_seg00274,416482000,2021-03-26 00:08:53,2021-03-26 02:30:35,110,141.7,91.78606022871762,21.02090909090909,21.3,34.43522,-123.46537,34.42511,-122.46467,west,east,west->east,1,quality_ok,1
367438000_seg00275,367438000,2021-03-28 03:30:07,2021-03-28 04:02:13,30,32.1,22.293064116133863,22.49333333333333,23.0,34.91727,-122.6567,34.79698,-122.46124,north,east,north->east,0,points<80,0
565497000_seg00276,565497000,2021-02-22 13:33:41,2021-02-22 13:59:01,23,25.333333333333332,9.546608812201343,11.77826086956522,11.9,34.41262,-122.88252,34.41371,-122.77846,interior,interior,interior->interior,0,points<80,0
565497000_seg00277,565497000,2021-02-22 13:59:02,2021-02-22 15:42:01,88,102.98333333333333,29.483204988532748,9.475,11.9,34.41364,-122.78233,34.41332,-122.46093,interior,east,interior->east,1,rare_route_filtered,0
355029000_seg00278,355029000,2021-02-18 20:33:25,2021-02-18 23:46:55,181,193.5,92.1980616442538,15.460220994475138,16.1,34.53646,-123.46544,34.48963,-122.46078,west,east,west->east,1,quality_ok,1
636015370_seg00279,636015370,2021-03-20 05:41:07,2021-03-20 09:11:00,194,209.88333333333333,91.69101857635782,14.183505154639176,15.5,34.58032,-123.46248,34.5224,-122.46376,west,east,west->east,1,quality_ok,1
220603000_seg00280,220603000,2021-01-07 19:30:59,2021-01-07 22:34:22,169,183.38333333333333,73.4094888515631,12.959171597633135,13.6,34.91671,-122.92105,34.37667,-122.45945,north,east,north->east,1,quality_ok,1
352718000_seg00281,352718000,2021-03-06 15:27:15,2021-03-06 18:08:02,123,160.78333333333333,73.94112828068103,14.88048780487805,15.8,34.44666,-122.46132,34.44947,-123.26769,east,interior,east->interior,1,rare_route_filtered,0
355234000_seg00282,355234000,2021-03-07 05:06:13,2021-03-07 06:01:07,47,54.9,26.48878891416625,15.619148936170209,16.1,34.27124,-123.04447,34.28896,-122.75697,south,south,south->south,0,points<80,0
355234000_seg00283,355234000,2021-03-07 11:35:07,2021-03-07 12:29:18,7,54.18333333333333,26.464788125267408,15.92857142857143,16.2,34.28848,-122.77831,34.29997,-122.49056,south,corner_east_south,south->corner_east_south,0,points<80,0
303656000_seg00284,303656000,2021-01-07 18:52:11,2021-01-07 20:18:22,77,86.18333333333334,24.62320870061105,9.372727272727271,10.4,34.73662,-122.46078,34.91608,-122.61882,east,north,east->north,0,points<80,0
303656000_seg00285,303656000,2021-03-19 09:19:22,2021-03-19 10:11:11,40,51.81666666666667,22.51664072180152,14.272499999999997,14.5,34.7483,-122.47863,34.91498,-122.61872,east,north,east->north,0,points<80,0
354331000_seg00286,354331000,2021-01-16 14:23:06,2021-01-16 14:46:57,22,23.85,8.587382065263474,11.677272727272726,11.9,34.27102,-122.55572,34.27937,-122.46281,corner_east_south,corner_east_south,corner_east_south->corner_east_south,0,points<80,0
356581000_seg00287,356581000,2021-02-03 03:11:01,2021-02-03 06:00:01,156,169.0,93.4215624956984,18.008974358974356,20.2,34.83126,-123.46596,34.67201,-122.46194,corner_north_west,east,corner_north_west->east,1,rare_route_filtered,0
356581000_seg00288,356581000,2021-02-18 04:52:14,2021-02-18 06:27:06,86,94.86666666666666,55.558831632227715,18.916279069767437,19.3,34.76398,-122.46375,34.91733,-123.04315,east,north,east->north,1,quality_ok,1
356581000_seg00289,356581000,2021-03-20 11:20:33,2021-03-20 13:13:45,76,113.2,62.35634999282399,17.881578947368425,18.1,34.91673,-123.1196,34.76465,-122.46194,north,east,north->east,0,points<80,0
352631000_seg00290,352631000,2021-02-25 00:14:11,2021-02-25 02:38:17,112,144.1,82.90974305433713,18.66339285714286,19.5,34.52224,-123.46718,34.48577,-122.56347,west,east,west->east,1,quality_ok,1
352631000_seg00291,352631000,2021-02-25 06:22:10,2021-02-25 06:22:10,1,0.0,0.0,18.4,18.4,34.51807,-123.28372,34.51807,-123.28372,interior,interior,interior->interior,0,points<80,0
352631000_seg00292,352631000,2021-02-25 07:29:52,2021-02-25 07:29:52,1,0.0,0.0,19.1,19.1,34.50246,-122.86257,34.50246,-122.86257,interior,interior,interior->interior,0,points<80,0
352631000_seg00293,352631000,2021-02-25 08:16:40,2021-02-25 08:16:40,1,0.0,0.0,19.5,19.5,34.48566,-122.56095,34.48566,-122.56095,east,east,east->east,0,points<80,0
477163800_seg00294,477163800,2021-01-05 00:03:27,2021-01-05 00:32:26,25,28.983333333333334,11.841963778949541,13.168,13.8,34.9162,-122.5562,34.84312,-122.46177,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
477163800_seg00295,477163800,2021-02-07 08:59:47,2021-02-07 09:29:17,27,29.5,11.341248577387795,12.43333333333333,12.6,34.91558,-122.53192,34.83266,-122.45953,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
477220100_seg00296,477220100,2021-01-26 07:30:09,2021-01-26 07:57:34,15,27.416666666666668,15.84300243494222,18.746666666666666,19.2,34.85397,-122.62855,34.80973,-122.46355,north,east,north->east,0,points<80,0
636092765_seg00297,636092765,2021-02-18 22:56:44,2021-02-19 01:22:54,134,146.16666666666666,62.65339107660647,14.189552238805975,18.5,34.71844,-123.46566,34.63434,-122.78818,west,interior,west->interior,1,rare_route_filtered,0
636092765_seg00298,636092765,2021-02-19 02:00:05,2021-02-19 02:11:54,12,11.816666666666666,6.791404462650607,18.633333333333333,19.0,34.60649,-122.56908,34.59998,-122.4953,east,east,east->east,0,points<80,0
636092765_seg00299,636092765,2021-02-19 07:01:59,2021-02-19 07:20:29,2,18.5,10.096703368824127,17.799999999999997,17.9,34.63346,-122.78168,34.61916,-122.67271,interior,interior,interior->interior,0,points<80,0
636092765_seg00300,636092765,2021-02-19 07:49:59,2021-02-19 07:49:59,1,0.0,0.0,18.9,18.9,34.59993,-122.49466,34.59993,-122.49466,east,east,east->east,0,points<80,0
636092765_seg00301,636092765,2021-02-28 19:04:26,2021-02-28 22:17:38,178,193.2,93.65856312929311,15.72191011235955,16.4,34.53099,-122.46448,34.71521,-123.46326,east,west,east->west,1,quality_ok,1
368850000_seg00302,368850000,2021-02-28 12:46:05,2021-02-28 13:12:05,25,26.0,13.176530104389478,16.344,17.1,34.8441,-122.46411,34.91584,-122.57908,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
636016203_seg00303,636016203,2021-03-13 03:12:14,2021-03-13 03:19:21,7,7.116666666666666,3.475898473232089,15.842857142857143,16.0,34.91732,-122.49546,34.90589,-122.45998,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
354625000_seg00304,354625000,2021-03-21 16:26:25,2021-03-21 19:05:33,147,159.13333333333333,92.14489176495388,18.808163265306124,19.5,34.56064,-123.46505,34.50282,-122.46159,west,east,west->east,1,quality_ok,1
477770700_seg00305,477770700,2021-03-22 07:26:45,2021-03-22 11:42:34,225,255.81666666666666,92.0440940808333,11.657777777777778,12.1,34.43266,-123.46667,34.44849,-122.46314,west,east,west->east,1,quality_ok,1
366855000_seg00306,366855000,2021-01-30 18:43:27,2021-01-30 20:50:39,115,127.2,54.72679995418346,13.903478260869566,14.2,34.91529,-122.88508,34.5679,-122.4608,north,east,north->east,1,quality_ok,1
366855000_seg00307,366855000,2021-02-10 23:22:49,2021-02-11 01:20:17,104,117.46666666666667,50.28741232967407,13.848076923076924,14.1,34.56566,-122.46155,34.9163,-122.80913,east,north,east->north,1,quality_ok,1
366855000_seg00308,366855000,2021-02-15 18:22:46,2021-02-15 22:08:17,183,225.51666666666668,79.18744678855666,12.32841530054645,13.1,34.91414,-122.90039,34.30089,-122.4605,north,corner_east_south,north->corner_east_south,1,rare_route_filtered,0
366855000_seg00309,366855000,2021-02-23 04:12:21,2021-02-23 08:55:22,247,283.01666666666665,58.94930441087245,6.726315789473684,7.5,34.53493,-122.4608,34.91706,-122.9079,east,north,east->north,1,quality_ok,1
353233000_seg00310,353233000,2021-02-11 16:23:49,2021-02-11 18:03:30,87,99.68333333333334,40.95473685740703,13.329885057471262,13.6,34.91581,-122.77451,34.65338,-122.45985,north,east,north->east,1,quality_ok,1
477117400_seg00311,477117400,2021-02-23 07:22:53,2021-02-23 10:01:10,148,158.28333333333333,92.1684292252084,18.91621621621622,19.2,34.66367,-122.46387,34.7856,-123.46141,east,west,east->west,1,quality_ok,1
432651000_seg00312,432651000,2021-03-23 04:09:35,2021-03-23 04:36:16,18,26.683333333333334,9.899737982282167,11.988888888888889,12.5,34.28186,-122.4651,34.27122,-122.57207,corner_east_south,corner_east_south,corner_east_south->corner_east_south,0,points<80,0
338371000_seg00313,338371000,2021-01-02 05:31:47,2021-01-02 05:31:47,1,0.0,0.0,15.3,15.3,34.91563,-122.46125,34.91563,-122.46125,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
338371000_seg00314,338371000,2021-01-30 08:42:49,2021-01-30 09:13:01,28,30.2,14.640445346142696,16.275,16.4,34.8226,-122.46015,34.91783,-122.57097,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
338371000_seg00315,338371000,2021-02-12 02:49:43,2021-02-12 03:21:52,15,32.15,13.214311735845538,13.300000000000002,13.4,34.91557,-122.56768,34.82972,-122.46752,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
338371000_seg00316,338371000,2021-02-21 18:40:51,2021-02-21 19:34:29,48,53.63333333333333,14.50978434289031,8.779166666666667,9.3,34.8222,-122.45992,34.91658,-122.56975,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
338371000_seg00317,338371000,2021-03-07 23:09:23,2021-03-07 23:46:55,31,37.53333333333333,14.489040597080532,12.5,12.6,34.91752,-122.57037,34.82372,-122.46013,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
338371000_seg00318,338371000,2021-03-18 15:53:26,2021-03-18 16:19:44,25,26.3,13.22994366245134,16.328,16.4,34.8235,-122.4613,34.90957,-122.56142,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
338371000_seg00319,338371000,2021-03-18 21:58:20,2021-03-18 21:58:20,1,0.0,0.0,16.2,16.2,34.91153,-122.5637,34.91153,-122.5637,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
354591000_seg00320,354591000,2021-02-22 20:43:03,2021-02-22 23:36:41,169,173.63333333333333,91.51823042197714,17.072189349112424,17.6,34.4456,-123.46238,34.44835,-122.46433,west,east,west->east,1,quality_ok,1
566507000_seg00321,566507000,2021-03-06 21:13:05,2021-03-06 22:56:37,68,103.53333333333333,39.756715102458486,12.348529411764705,13.0,34.91783,-122.88046,34.81466,-122.46323,north,east,north->east,0,points<80,0
563610000_seg00322,563610000,2021-03-23 17:16:28,2021-03-23 17:16:28,1,0.0,0.0,14.9,14.9,34.36367,-123.20972,34.36367,-123.20972,south,south,south->south,0,points<80,0
563610000_seg00323,563610000,2021-03-23 18:08:41,2021-03-23 19:43:04,80,94.38333333333334,44.70002969014132,15.373750000000001,15.8,34.36768,-122.94899,34.38289,-122.46228,south,east,south->east,1,rare_route_filtered,0
338500000_seg00324,338500000,2021-01-06 17:07:01,2021-01-06 20:22:21,167,195.33333333333334,70.08335435123627,11.64131736526946,12.5,34.61233,-122.46127,34.91705,-123.13287,east,north,east->north,1,quality_ok,1
338500000_seg00325,338500000,2021-03-03 03:30:35,2021-03-03 06:33:15,136,182.66666666666666,71.53074689341018,12.68455882352941,13.2,34.917,-123.1439,34.60134,-122.46163,north,east,north->east,1,quality_ok,1
338500000_seg00326,338500000,2021-03-08 14:24:29,2021-03-08 16:11:20,11,106.85,40.41395961725043,12.47272727272727,13.4,34.62355,-122.48328,34.7966,-122.87208,east,interior,east->interior,0,points<80,0
338500000_seg00327,338500000,2021-03-08 17:11:50,2021-03-08 17:26:30,4,14.666666666666666,5.349371671251555,12.375,12.7,34.89225,-123.08345,34.91501,-123.13513,north,north,north->north,0,points<80,0
477067900_seg00328,477067900,2021-01-21 16:15:09,2021-01-21 19:30:33,180,195.4,91.66842718783596,15.21611111111111,15.9,34.4857,-122.46315,34.48243,-123.46328,east,west,east->west,1,quality_ok,1
477067900_seg00329,477067900,2021-02-27 17:06:15,2021-02-27 20:18:48,166,192.55,92.88724240283301,15.818072289156625,18.4,34.77915,-123.46498,34.63904,-122.46319,west,east,west->east,1,quality_ok,1
477067900_seg00330,477067900,2021-03-05 06:59:18,2021-03-05 10:15:54,177,196.6,91.920623464568,15.214124293785309,15.7,34.5121,-122.46111,34.55743,-123.4631,east,west,east->west,1,quality_ok,1
258640000_seg00331,258640000,2021-02-27 16:08:38,2021-02-27 18:28:02,89,139.4,68.51951447941317,15.877528089887642,17.3,34.9,-122.87167,34.38467,-122.461,north,east,north->east,1,quality_ok,1
636015175_seg00332,636015175,2021-02-07 02:05:33,2021-02-07 02:29:33,22,24.0,9.785098418660164,13.35,13.5,34.91764,-122.53837,34.85573,-122.46213,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
636015175_seg00333,636015175,2021-02-26 00:52:16,2021-02-26 02:26:37,50,94.35,27.205943682847657,9.228,9.8,34.72769,-122.45966,34.91595,-122.65002,east,north,east->north,0,points<80,0
636015175_seg00334,636015175,2021-02-26 06:35:35,2021-02-26 07:00:06,2,24.516666666666666,7.444575212734141,9.4,9.4,34.73793,-122.47079,34.7877,-122.5253,east,east,east->east,0,points<80,0
636015175_seg00335,636015175,2021-02-26 07:02:37,2021-02-26 07:51:07,3,48.5,14.2300135085337,9.333333333333334,9.6,34.74192,-122.4751,34.83829,-122.57763,east,corner_east_north,east->corner_east_north,0,points<80,0
440292000_seg00336,440292000,2021-02-13 00:52:01,2021-02-13 01:39:48,36,47.78333333333333,23.564664797901134,15.994444444444447,16.3,34.91738,-122.70864,34.84729,-122.46484,north,corner_east_north,north->corner_east_north,0,points<80,0
354886000_seg00337,354886000,2021-03-01 09:33:41,2021-03-01 13:00:00,192,206.31666666666666,91.65573193518077,14.390104166666665,15.1,34.47839,-123.4627,34.45847,-122.46318,west,east,west->east,1,quality_ok,1
636014997_seg00338,636014997,2021-02-27 18:57:17,2021-02-27 21:14:40,100,137.38333333333333,39.27372204272518,9.541000000000002,9.9,34.39633,-123.45767,34.41483,-123.03017,west,interior,west->interior,1,rare_route_filtered,0
636014997_seg00339,636014997,2021-02-27 21:15:41,2021-02-27 23:58:21,148,162.66666666666666,49.37151353970563,10.049324324324324,10.7,34.41567,-123.01367,34.423,-122.4755,interior,east,interior->east,1,rare_route_filtered,0
416467000_seg00340,416467000,2021-03-27 22:05:23,2021-03-28 00:31:49,134,146.43333333333334,63.09032751688428,13.932089552238807,14.3,34.47417,-123.4675,34.27128,-122.82553,west,south,west->south,1,rare_route_filtered,0
373470000_seg00341,373470000,2021-01-29 03:31:50,2021-01-29 03:31:50,1,0.0,0.0,10.7,10.7,34.40465,-122.47931,34.40465,-122.47931,east,east,east->east,0,points<80,0
338657000_seg00342,338657000,2021-01-31 02:00:05,2021-01-31 02:09:56,10,9.85,5.682375297356296,18.66,18.8,34.44355,-122.66959,34.44431,-122.73155,interior,interior,interior->interior,0,points<80,0
338657000_seg00343,338657000,2021-01-31 03:00:06,2021-01-31 04:06:42,63,66.6,38.15518531671231,18.576190476190476,19.0,34.4449,-123.04743,34.44073,-123.46348,interior,west,interior->west,0,points<80,0
338657000_seg00344,338657000,2021-01-31 07:08:55,2021-01-31 07:08:55,1,0.0,0.0,18.5,18.5,34.44132,-122.49397,34.44132,-122.49397,east,east,east->east,0,points<80,0
338657000_seg00345,338657000,2021-01-31 07:35:44,2021-01-31 08:50:42,5,74.96666666666667,13.288961600810536,18.6,18.7,34.44346,-122.66119,34.44469,-122.8061,interior,interior,interior->interior,0,points<80,0
431230000_seg00346,431230000,2021-02-02 20:11:00,2021-02-02 23:14:43,99,183.71666666666667,87.59093643359077,15.47575757575758,16.1,34.30192,-123.41039,34.39294,-122.46269,corner_south_west,east,corner_south_west->east,1,rare_route_filtered,0
538002381_seg00347,538002381,2021-03-22 11:01:28,2021-03-22 14:59:47,185,238.31666666666666,78.75759376615652,10.68108108108108,11.0,34.91682,-122.81589,34.27136,-122.46162,north,corner_east_south,north->corner_east_south,1,rare_route_filtered,0
218092000_seg00348,218092000,2021-02-21 19:48:12,2021-02-21 22:04:23,126,136.18333333333334,76.78510212033133,18.278571428571432,18.7,34.9174,-123.27818,34.74412,-122.46383,north,east,north->east,1,quality_ok,1
309046000_seg00349,309046000,2021-01-25 11:57:28,2021-01-25 12:29:37,14,32.15,11.302515847201485,11.257142857142856,11.9,34.85136,-122.5905,34.81916,-122.47304,corner_east_north,east,corner_east_north->east,0,points<80,0
371929000_seg00350,371929000,2021-03-08 17:59:30,2021-03-08 19:07:30,46,68.0,37.48985370844859,17.81304347826087,18.2,34.91213,-122.86018,34.81682,-122.46603,north,east,north->east,0,points<80,0
357983000_seg00351,357983000,2021-01-03 22:07:41,2021-01-03 22:19:41,12,12.0,5.754862397076776,15.441666666666668,15.8,34.86798,-122.46051,34.91626,-122.48324,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
353243000_seg00352,353243000,2021-01-04 01:53:55,2021-01-04 03:56:07,109,122.2,48.15084218882172,12.754128440366973,13.4,34.91488,-122.75143,34.55306,-122.46193,north,east,north->east,1,quality_ok,1
354314000_seg00353,354314000,2021-02-27 11:13:59,2021-02-27 15:59:29,242,285.5,93.82519990247835,10.657851239669421,11.6,34.73945,-123.46568,34.57418,-122.45975,west,east,west->east,1,quality_ok,1
354839000_seg00354,354839000,2021-02-16 22:30:27,2021-02-16 22:33:45,4,3.3,2.052679357273063,20.049999999999997,20.2,34.91656,-122.48353,34.90944,-122.46276,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
256763000_seg00355,256763000,2021-02-23 05:42:35,2021-02-23 07:44:59,113,122.4,61.76715599909012,16.293805309734513,16.6,34.53316,-123.46307,34.27174,-122.86904,west,south,west->south,1,rare_route_filtered,0
218284000_seg00356,218284000,2021-03-08 21:14:27,2021-03-08 21:44:52,3,30.416666666666668,16.6499766443566,17.599999999999998,17.7,34.71666,-123.29539,34.69547,-123.11508,interior,interior,interior->interior,0,points<80,0
218284000_seg00357,218284000,2021-03-08 22:45:40,2021-03-08 22:53:52,3,8.2,4.324658855535218,17.0,17.3,34.64931,-122.75229,34.64448,-122.70538,interior,interior,interior->interior,0,points<80,0
218284000_seg00358,218284000,2021-03-08 23:30:52,2021-03-08 23:36:22,3,5.5,2.8922841170317803,17.033333333333335,17.3,34.62117,-122.49437,34.61706,-122.46316,east,east,east->east,0,points<80,0
477010800_seg00359,477010800,2021-02-14 16:00:42,2021-02-14 17:18:06,62,77.4,32.13252940475574,13.540322580645164,13.9,34.39355,-123.26571,34.396,-122.91552,interior,interior,interior->interior,0,points<80,0
477010800_seg00360,477010800,2021-02-20 03:16:19,2021-02-20 07:05:59,200,229.66666666666666,92.1841521444412,13.039000000000001,13.3,34.41569,-122.45964,34.40351,-123.4644,east,west,east->west,1,quality_ok,1
311010900_seg00361,311010900,2021-02-26 07:00:01,2021-02-26 12:26:13,249,326.2,88.17318672472577,9.044979919678713,10.7,34.32725,-122.50651,34.30291,-123.46612,corner_east_south,corner_south_west,corner_east_south->corner_south_west,1,rare_route_filtered,0
311010900_seg00362,311010900,2021-02-26 17:20:11,2021-02-26 17:20:11,1,0.0,0.0,7.6,7.6,34.29879,-123.2752,34.29879,-123.2752,south,south,south->south,0,points<80,0
357353000_seg00363,357353000,2021-03-19 17:12:12,2021-03-19 17:12:12,1,0.0,0.0,12.4,12.4,34.39847,-122.81552,34.39847,-122.81552,interior,interior,interior->interior,0,points<80,0
372151000_seg00364,372151000,2021-03-22 16:09:20,2021-03-22 20:39:01,235,269.68333333333334,93.3572696135929,11.25404255319149,12.3,34.68521,-122.46224,34.8535,-123.46357,east,corner_north_west,east->corner_north_west,1,rare_route_filtered,0
477334100_seg00365,477334100,2021-01-15 08:14:47,2021-01-15 13:00:07,252,285.3333333333333,91.78829494318651,10.437301587301587,11.4,34.49198,-123.46362,34.45894,-122.46308,west,east,west->east,1,quality_ok,1
373879000_seg00366,373879000,2021-02-20 16:17:34,2021-02-20 17:12:55,45,55.35,22.865742682406136,13.502222222222226,13.9,34.91668,-122.55225,34.72549,-122.46002,corner_east_north,east,corner_east_north->east,0,points<80,0
564372000_seg00367,564372000,2021-03-04 01:08:43,2021-03-04 03:18:33,53,129.83333333333334,47.52408285149394,11.983018867924532,12.5,34.67097,-123.46387,34.28882,-123.2317,west,south,west->south,0,points<80,0
374077000_seg00368,374077000,2021-03-13 05:43:39,2021-03-13 06:18:29,31,34.833333333333336,12.11318465933288,11.23225806451613,11.5,34.8333,-122.46058,34.91721,-122.54526,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
352557000_seg00369,352557000,2021-03-18 05:13:08,2021-03-18 09:14:58,209,241.83333333333334,92.30649500531167,12.362679425837321,13.0,34.5723,-123.46307,34.49763,-122.45944,west,east,west->east,1,quality_ok,1
352557000_seg00370,352557000,2021-03-27 09:29:45,2021-03-27 14:34:46,266,305.01666666666665,93.55815218014219,9.946616541353384,10.3,34.67708,-122.46137,34.8345,-123.46739,east,corner_north_west,east->corner_north_west,1,rare_route_filtered,0
369527000_seg00371,369527000,2021-03-26 08:44:57,2021-03-26 12:01:09,179,196.2,91.96647122505583,15.180446927374303,15.6,34.39905,-123.46256,34.40452,-122.46018,west,east,west->east,1,quality_ok,1
351026000_seg00372,351026000,2021-01-04 20:31:15,2021-01-04 21:10:14,36,38.983333333333334,15.683092600492586,13.027777777777779,13.4,34.2711,-122.62316,34.31507,-122.46095,south,corner_east_south,south->corner_east_south,0,points<80,0
241080000_seg00373,241080000,2021-02-12 16:54:01,2021-02-12 19:24:32,69,150.51666666666668,60.0312493808578,13.07536231884058,13.5,34.48963,-122.96843,34.91788,-123.3683,interior,corner_north_west,interior->corner_north_west,0,points<80,0
353524000_seg00374,353524000,2021-01-10 12:08:12,2021-01-10 13:53:52,95,105.66666666666667,36.97243709387313,11.314736842105267,11.6,34.2709,-122.86347,34.29274,-122.46193,south,corner_east_south,south->corner_east_south,1,rare_route_filtered,0
373191000_seg00375,373191000,2021-03-08 17:24:25,2021-03-08 19:23:04,20,118.65,40.4630233859584,11.01,11.3,34.90963,-123.08512,34.56002,-122.96228,north,interior,north->interior,0,points<80,0
370188000_seg00376,370188000,2021-01-16 05:06:30,2021-01-16 07:48:00,144,161.5,91.7177620945783,18.540277777777778,18.9,34.43082,-122.46518,34.43113,-123.46522,east,west,east->west,1,quality_ok,1
